ticker,allocation,port_weight
VPG,0.9484469999999999,1.0869022146475623e-05
VRN,15.058679999999999,0.00017256960738627414
VRNS,80.239976,0.0009195348566410907
VRNT,3.7937879999999997,4.347608858590249e-05
VRSK,25.10732,0.0002877251096989609
VRSN,22.078424,0.00025301453788696563
VRT,1.95027,2.234972309639549e-05
VRTS,0.25338000000000005,2.903686586044338e-06
VRTX,74.62548,0.0008551938008253215
VSAT,1.8968939999999999,2.1738044292951245e-05
VSH,3.7937879999999997,4.347608858590249e-05
VST,62.26295699999999,0.0007135216396256822
VTLE,11.383645,0.00013045440558367153
VTR,8.18918,9.384644453667443e-05
VTRS,4.8670729999999995,5.577573045780476e-05
VTS,7.439705,8.525760364917115e-05
VYX,3.7937879999999997,4.347608858590249e-05
VZ,19.389024,0.00022219452563458726
WAB,14.787292,0.00016945955254684956
WABC,0.25338000000000005,2.903686586044338e-06
WAFD,0.38007,4.355529879066506e-06
WAL,25.09657,0.00028760191674450525
WASH,0.12669000000000002,1.451843293022169e-06
WAT,8.18918,9.384644453667443e-05
WBA,3.2292370000000004,3.7006441550469884e-05
WBD,14.193544000000001,0.00016265531344711537
WBS,25.672492000000002,0.00029420187327622765
WCC,0.32504500000000003,3.724953849399249e-06
WCN,0.44369600000000003,5.084671732108013e-06
WD,0.5067600000000001,5.807373172088676e-06
WDAY,69.891849,0.0008009472902957467
WDC,24.266343999999997,0.00027808768476256007
WDS,21.960575000000002,0.0002516640107716498
WEAV,0.9484469999999999,1.0869022146475623e-05
WEC,29.699906,0.00034035527136702865
WELL,29.63448,0.00033960550185649694
WES,40.873560000000005,0.00046840322004845845
WEX,1.41882,1.6259407222398873e-05
WFC,117.45061,0.0013459616417228072
WFG,0.060503999999999995,6.93364327105638e-07
WH,0.32504500000000003,3.724953849399249e-06
WHR,0.27860999999999997,3.1928175851993555e-06
WING,0.32504500000000003,3.724953849399249e-06
WIX,6.05043,6.933677650485532e-05
WK,20.427331000000002,0.0002340933262822151
WM,27.82224,0.0003188375762953122
WMB,30.062364,0.00034450897107736277
WMS,0.32504500000000003,3.724953849399249e-06
WMT,197.39372799999998,0.002262094562170986
WOLF,1.8968939999999999,2.1738044292951245e-05
WPC,0.46435000000000004,5.321362641998927e-06
WPM,0.24201599999999998,2.773457308422552e-06
WRB,14.89878,0.00017073718381255685
WSBC,0.25338000000000005,2.903686586044338e-06
WSC,0.27860999999999997,3.1928175851993555e-06
WSFS,0.5067600000000001,5.807373172088676e-06
WSM,0.975135,1.1174861548197745e-05
WSO,0.6500900000000001,7.449907698798498e-06
WST,8.18918,9.384644453667443e-05
WT,0.25338000000000005,2.903686586044338e-06
WTFC,22.761091,0.00026083777180690857
WTI,3.495765,4.0060801714670785e-05
WTM,2.2793720000000004,2.6121169393815828e-05
WTRG,6.580265,7.540858478615928e-05
WTW,28.199488,0.00032316076659135785
WU,0.6334500000000001,7.259216465110844e-06
WULF,2.8453409999999995,3.2607066439426865e-05
WWD,0.41791500000000004,4.789226377799034e-06
WY,6.644214,7.614142815773933e-05
WYNN,3.2292370000000004,3.7006441550469884e-05
X,0.32504500000000003,3.724953849399249e-06
XEL,48.676103999999995,0.0005578188895954657
XOM,135.04492799999997,0.0015475891780997839
XP,1.5192320000000001,1.7410109635682813e-05
XPER,0.9484469999999999,1.0869022146475623e-05
XPO,0.603655,6.917771434598605e-06
XRX,1.8968939999999999,2.1738044292951245e-05
XYL,9.827015999999999,0.0001126157334440093
XYZ,9.4588,0.00010839604814932583
YEXT,1.8968939999999999,2.1738044292951245e-05
YORW,0.33812,3.874790861446488e-06
YOU,4.742235,5.434511073237812e-05
YUM,11.511287,0.00013191715861554407
Z,0.46435000000000004,5.321362641998927e-06
ZBH,6.644214,7.614142815773933e-05
ZBRA,23.669824999999996,0.0002712516905301006
ZETA,6.639129,7.608315502532936e-05
ZION,21.658341,0.0002482004666417006
ZM,20.550520999999996,0.0002355050602412284
ZS,2770.760166,0.03175238427326617
ZTS,21.78144,0.00024961115775802974
ZUO,2.8453409999999995,3.2607066439426865e-05
